STN_ID,SITE_CODE,WLM_ID,MSMT_DATE,WLM_RPE,WLM_GSE,RDNG_WS,RDNG_RP,WSE,RPE_WSE,GSE_WSE,WLM_QA_DESC,WLM_DESC,WLM_ACC_DESC,WLM_ORG_ID,WLM_ORG_NAME,MSMT_CMT,COOP_AGENCY_ORG_ID,COOP_ORG_NAME
26192,339748N1181163W005,1681736,1999-08-17T00:00:00Z,147.38,147.38,0,62.32,85.06,62.32,62.32,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,5167,United States Geological Survey
26192,339748N1181163W005,1681735,1998-07-01T00:00:00Z,147.38,147.38,0,44.08,103.3,44.08,44.08,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,5167,United States Geological Survey
26192,339748N1181163W005,1681734,1998-05-09T00:00:00Z,147.38,147.38,0,39.09,108.29,39.09,39.09,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,5167,United States Geological Survey
26192,339748N1181163W005,1681733,1998-05-08T00:00:00Z,147.38,147.38,0,38.98,108.4,38.98,38.98,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,5167,United States Geological Survey
26192,339748N1181163W005,1681732,1998-05-07T00:00:00Z,147.38,147.38,0,38.98,108.4,38.98,38.98,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,5167,United States Geological Survey
26192,339748N1181163W005,1681731,1998-04-22T00:00:00Z,147.38,147.38,0,38.48,108.9,38.48,38.48,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,5167,United States Geological Survey
26192,339748N1181163W005,1681730,1998-01-26T00:00:00Z,147.38,147.38,0,46.56,100.82,46.56,46.56,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,5167,United States Geological Survey
26192,339748N1181163W005,1681729,1998-01-20T00:00:00Z,147.38,147.38,0,46,101.38,46,46,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,5167,United States Geological Survey
