STN_ID,SITE_CODE,WLM_ID,MSMT_DATE,WLM_RPE,WLM_GSE,RDNG_WS,RDNG_RP,WSE,RPE_WSE,GSE_WSE,WLM_QA_DESC,WLM_DESC,WLM_ACC_DESC,WLM_ORG_ID,WLM_ORG_NAME,MSMT_CMT,COOP_AGENCY_ORG_ID,COOP_ORG_NAME
13801,368138N1196843W001,1148124,1996-11-07T00:00:00Z,367.02,366.52,NA,NA,NA,NA,NA,Well has been destroyed,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
13801,368138N1196843W001,1148123,1996-02-28T00:00:00Z,367.02,366.52,0,92.2,274.82,92.2,91.7,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1,Department of Water Resources
13801,368138N1196843W001,1148122,1995-10-31T00:00:00Z,367.02,366.52,0,86.4,280.62,86.4,85.9,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1,Department of Water Resources
13801,368138N1196843W001,1148121,1995-01-27T00:00:00Z,367.02,366.52,0,83.1,283.92,83.1,82.6,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1,Department of Water Resources
13801,368138N1196843W001,1148120,1994-10-28T00:00:00Z,367.02,366.52,0,83.9,283.12,83.9,83.4,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1,Department of Water Resources
13801,368138N1196843W001,1148119,1994-02-09T00:00:00Z,367.02,366.52,0,85.5,281.52,85.5,85,Acoustical sounder,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1,Department of Water Resources
13801,368138N1196843W001,1148118,1993-11-09T00:00:00Z,367.02,366.52,0,87.5,279.52,87.5,87,Acoustical sounder,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1,Department of Water Resources
13801,368138N1196843W001,1148117,1993-01-21T00:00:00Z,367.02,366.52,0,86.5,280.52,86.5,86,Acoustical sounder,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1,Department of Water Resources
13801,368138N1196843W001,1148116,1992-11-13T00:00:00Z,367.02,366.52,0,86.5,280.52,86.5,86,Acoustical sounder,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1,Department of Water Resources
13801,368138N1196843W001,1148115,1992-02-19T00:00:00Z,367.02,366.52,0,83.5,283.52,83.5,83,Acoustical sounder,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1,Department of Water Resources
13801,368138N1196843W001,1148114,1991-10-31T00:00:00Z,367.02,366.52,0,82.5,284.52,82.5,82,Acoustical sounder,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1,Department of Water Resources
13801,368138N1196843W001,1148113,1991-02-01T00:00:00Z,367.02,366.52,0,78.5,288.52,78.5,78,Acoustical sounder,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1,Department of Water Resources
13801,368138N1196843W001,1148112,1986-11-21T00:00:00Z,367.02,366.52,0,60.5,306.52,60.5,60,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,259,County of Fresno
13801,368138N1196843W001,1148111,1986-02-03T00:00:00Z,367.02,366.52,0,61.5,305.52,61.5,61,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,259,County of Fresno
13801,368138N1196843W001,1148110,1985-10-15T00:00:00Z,367.02,366.52,NA,NA,NA,NA,NA,Temporarily inaccessible,NA,NA,1,Department of Water Resources,NA,259,County of Fresno
13801,368138N1196843W001,1148109,1985-02-01T00:00:00Z,367.02,366.52,0,58.5,308.52,58.5,58,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,259,County of Fresno
13801,368138N1196843W001,1148108,1984-08-21T00:00:00Z,367.02,366.52,0,58.5,308.52,58.5,58,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,259,County of Fresno
13801,368138N1196843W001,1148107,1984-01-26T00:00:00Z,367.02,366.52,0,58.5,308.52,58.5,58,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,259,County of Fresno
13801,368138N1196843W001,1148106,1983-10-28T00:00:00Z,367.02,366.52,0,58.5,308.52,58.5,58,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,259,County of Fresno
