STN_ID,SITE_CODE,WLM_ID,MSMT_DATE,WLM_RPE,WLM_GSE,RDNG_WS,RDNG_RP,WSE,RPE_WSE,GSE_WSE,WLM_QA_DESC,WLM_DESC,WLM_ACC_DESC,WLM_ORG_ID,WLM_ORG_NAME,MSMT_CMT,COOP_AGENCY_ORG_ID,COOP_ORG_NAME
21027,355481N1191198W001,2241052,2017-03-15T12:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,Skip,1,Department of Water Resources
21027,355481N1191198W001,2230513,2016-10-13T12:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,Alternative Well,1,Department of Water Resources
21027,355481N1191198W001,2188960,2016-03-09T12:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,2169032,2015-10-08T00:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,2134611,2015-03-05T14:40:00Z,613.76,613.76,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,2134565,2015-03-05T14:40:00Z,613.76,613.76,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,2107359,2014-10-07T12:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,1882134,2014-01-21T12:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,1812069,2013-10-09T12:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Measurement Discontinued,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,1723502,2013-02-19T12:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,1821095,2012-10-10T12:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,66055,2012-01-20T00:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,720978,2011-10-18T00:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Temporarily inaccessible,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,720977,2010-10-29T00:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Can't get tape in casing,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,720976,2010-01-12T00:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,720975,2009-11-05T00:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Can't get tape in casing,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,720973,2009-01-20T00:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Can't get tape in casing,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,720972,2008-10-10T00:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,720971,2008-01-31T00:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,720970,2007-10-18T00:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,720969,2007-01-12T00:00:00Z,613.76,613.76,0,517,96.76,517,517,Acoustical sounder,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,720974,2006-10-20T00:00:00Z,613.76,613.76,0,520,93.76,520,520,Acoustical sounder,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,720968,2006-01-11T00:00:00Z,613.76,613.76,0,517,96.76,517,517,Acoustical sounder,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,720967,2005-10-21T00:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Can't get tape in casing,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,720966,2005-01-27T00:00:00Z,613.76,613.76,0,525,88.76,525,525,Acoustical sounder,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,720965,2004-10-18T00:00:00Z,613.76,613.76,NA,NA,NA,NA,NA,Pumping,NA,NA,1,Department of Water Resources,NA,1,Department of Water Resources
21027,355481N1191198W001,720964,2004-01-28T00:00:00Z,613.76,613.76,0,522,91.76,522,522,Acoustical sounder,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1,Department of Water Resources
