STN_ID,SITE_CODE,WLM_ID,MSMT_DATE,WLM_RPE,WLM_GSE,RDNG_WS,RDNG_RP,WSE,RPE_WSE,GSE_WSE,WLM_QA_DESC,WLM_DESC,WLM_ACC_DESC,WLM_ORG_ID,WLM_ORG_NAME,MSMT_CMT,COOP_AGENCY_ORG_ID,COOP_ORG_NAME
31416,386429N1212668W001,1345321,2004-04-15T00:00:00Z,209.53,208.03,NA,NA,NA,NA,NA,Well has been destroyed,NA,NA,1,Department of Water Resources,DESTROYED FOR DEVELOPMENT,323,Sacramento County
31416,386429N1212668W001,1345320,2003-10-17T00:00:00Z,209.53,208.03,NA,NA,NA,NA,NA,Temporarily inaccessible,NA,NA,1,Department of Water Resources,THE WELL IS IN THE PROCESS OF BEING DESTROYED,323,Sacramento County
31416,386429N1212668W001,1345314,2003-04-23T00:00:00Z,209.53,208.03,0,32.5,177.03,32.5,31,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345316,2002-10-17T00:00:00Z,209.53,208.03,0,32.1,177.43,32.1,30.6,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345319,2002-05-22T00:00:00Z,209.53,208.03,0,32.5,177.03,32.5,31,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345315,2001-09-28T00:00:00Z,209.53,208.03,0,33.7,175.83,33.7,32.2,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345317,2001-04-16T00:00:00Z,209.53,208.03,0,33.3,176.23,33.3,31.8,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345318,2000-10-04T00:00:00Z,209.53,208.03,0,34.1,175.43,34.1,32.6,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345311,2000-04-27T00:00:00Z,209.53,208.03,0,29.5,180.03,29.5,28,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345309,1999-10-14T00:00:00Z,209.53,208.03,0,32.9,176.63,32.9,31.4,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345310,1999-04-27T00:00:00Z,209.53,208.03,0,31.1,178.43,31.1,29.6,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345294,1998-10-08T00:00:00Z,209.53,208.03,0,31.1,178.43,31.1,29.6,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345293,1998-04-09T00:00:00Z,209.53,208.03,0,29.9,179.63,29.9,28.4,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345312,1997-10-23T00:00:00Z,209.53,208.03,0,33.1,176.43,33.1,31.6,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345313,1997-04-04T00:00:00Z,209.53,208.03,0,35.3,174.23,35.3,33.8,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345308,1996-10-10T00:00:00Z,209.53,208.03,0,32.7,176.83,32.7,31.2,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345307,1996-04-03T00:00:00Z,209.53,208.03,0,31.9,177.63,31.9,30.4,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345306,1995-10-06T00:00:00Z,209.53,208.03,0,31.8,177.73,31.8,30.3,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345305,1995-04-13T00:00:00Z,209.53,208.03,0,29.5,180.03,29.5,28,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345304,1994-11-02T00:00:00Z,209.53,208.03,0,35,174.53,35,33.5,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345303,1994-04-05T00:00:00Z,209.53,208.03,0,34.2,175.33,34.2,32.7,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345302,1993-10-05T00:00:00Z,209.53,208.03,0,34,175.53,34,32.5,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345301,1993-03-22T00:00:00Z,209.53,208.03,0,32.5,177.03,32.5,31,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345300,1992-10-14T00:00:00Z,209.53,208.03,0,36.7,172.83,36.7,35.2,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345299,1992-04-06T00:00:00Z,209.53,208.03,0,36,173.53,36,34.5,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345298,1991-10-17T00:00:00Z,209.53,208.03,0,36.1,173.43,36.1,34.6,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345297,1991-02-25T00:00:00Z,209.53,208.03,0,37,172.53,37,35.5,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345296,1990-10-10T00:00:00Z,209.53,208.03,0,41,168.53,41,39.5,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
31416,386429N1212668W001,1345295,1990-05-07T00:00:00Z,209.53,208.03,0,37,172.53,37,35.5,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,323,Sacramento County
