STN_ID,SITE_CODE,WLM_ID,MSMT_DATE,WLM_RPE,WLM_GSE,RDNG_WS,RDNG_RP,WSE,RPE_WSE,GSE_WSE,WLM_QA_DESC,WLM_DESC,WLM_ACC_DESC,WLM_ORG_ID,WLM_ORG_NAME,MSMT_CMT,COOP_AGENCY_ORG_ID,COOP_ORG_NAME
19028,361597N1194091W001,950877,1958-11-26T00:00:00Z,253.23,252.73,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950876,1958-03-26T00:00:00Z,253.23,252.73,0,75,178.23,75,74.5,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950875,1958-02-20T00:00:00Z,253.23,252.73,0,76.3,176.93,76.3,75.8,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950874,1958-02-14T00:00:00Z,253.23,252.73,0,76.2,177.03,76.2,75.7,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950873,1958-01-29T00:00:00Z,253.23,252.73,NA,NA,NA,NA,NA,Pumping,NA,NA,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950872,1958-01-07T00:00:00Z,253.23,252.73,0,76.9,176.33,76.9,76.4,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950871,1957-11-27T00:00:00Z,253.23,252.73,0,78.2,175.03,78.2,77.7,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950870,1957-10-30T00:00:00Z,253.23,252.73,0,80.3,172.93,80.3,79.8,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950869,1957-10-16T00:00:00Z,253.23,252.73,NA,NA,NA,NA,NA,Pumping,NA,NA,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950868,1957-10-03T00:00:00Z,253.23,252.73,0,82,171.23,82,81.5,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950867,1957-08-29T00:00:00Z,253.23,252.73,0,80.4,172.83,80.4,79.9,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950866,1957-07-31T00:00:00Z,253.23,252.73,0,80.4,172.83,80.4,79.9,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950865,1957-06-26T00:00:00Z,253.23,252.73,0,78.2,175.03,78.2,77.7,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950864,1957-02-13T00:00:00Z,253.23,252.73,0,74.5,178.73,74.5,74,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950863,1956-10-12T00:00:00Z,253.23,252.73,0,78,175.23,78,77.5,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950862,1956-03-07T00:00:00Z,253.23,252.73,0,77.7,175.53,77.7,77.2,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950861,1956-02-01T00:00:00Z,253.23,252.73,0,78.7,174.53,78.7,78.2,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950860,1955-11-03T00:00:00Z,253.23,252.73,0,81.5,171.73,81.5,81,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950859,1955-09-16T00:00:00Z,253.23,252.73,0,83.5,169.73,83.5,83,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950858,1955-02-18T00:00:00Z,253.23,252.73,0,78.2,175.03,78.2,77.7,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950857,1954-12-02T00:00:00Z,253.23,252.73,0,80.8,172.43,80.8,80.3,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950856,1954-11-01T00:00:00Z,253.23,252.73,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950855,1954-09-03T00:00:00Z,253.23,252.73,0,83.7,169.53,83.7,83.2,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
19028,361597N1194091W001,950854,1954-02-24T00:00:00Z,253.23,252.73,0,77.5,175.73,77.5,77,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,624,Bureau of Reclamation
