STN_ID,SITE_CODE,WLM_ID,MSMT_DATE,WLM_RPE,WLM_GSE,RDNG_WS,RDNG_RP,WSE,RPE_WSE,GSE_WSE,WLM_QA_DESC,WLM_DESC,WLM_ACC_DESC,WLM_ORG_ID,WLM_ORG_NAME,MSMT_CMT,COOP_AGENCY_ORG_ID,COOP_ORG_NAME
23082,359647N1191701W001,811673,1972-09-25T00:00:00Z,358.69,358.69,NA,NA,NA,NA,NA,Well has been destroyed,NA,NA,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811672,1972-02-01T00:00:00Z,358.69,358.69,0,145,213.69,145,145,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811671,1971-09-28T00:00:00Z,358.69,358.69,0,142,216.69,142,142,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811670,1971-01-25T00:00:00Z,358.69,358.69,0,154.5,204.19,154.5,154.5,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811669,1970-09-21T00:00:00Z,358.69,358.69,0,154,204.69,154,154,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811668,1970-01-29T00:00:00Z,358.69,358.69,0,151,207.69,151,151,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811667,1969-09-29T00:00:00Z,358.69,358.69,0,147,211.69,147,147,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811666,1969-02-04T00:00:00Z,358.69,358.69,0,169,189.69,169,169,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811665,1968-02-06T00:00:00Z,358.69,358.69,0,163.5,195.19,163.5,163.5,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811664,1967-01-31T00:00:00Z,358.69,358.69,0,173.5,185.19,173.5,173.5,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811663,1966-02-03T00:00:00Z,358.69,358.69,0,168,190.69,168,168,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811662,1965-02-04T00:00:00Z,358.69,358.69,0,178.5,180.19,178.5,178.5,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811661,1964-10-07T00:00:00Z,358.69,358.69,0,174.7,183.99,174.7,174.7,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811660,1964-02-04T00:00:00Z,358.69,358.69,0,172.5,186.19,172.5,172.5,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811659,1962-10-11T00:00:00Z,358.69,358.69,0,188.8,169.89,188.8,188.8,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811658,1962-02-09T00:00:00Z,358.69,358.69,0,196,162.69,196,196,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811657,1961-10-03T00:00:00Z,358.69,358.69,0,204,154.69,204,204,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
23082,359647N1191701W001,811656,1960-02-29T00:00:00Z,358.69,358.69,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,1100,SAUCELITO IRRIGATION DISTRICT
