STN_ID,SITE_CODE,WLM_ID,MSMT_DATE,WLM_RPE,WLM_GSE,RDNG_WS,RDNG_RP,WSE,RPE_WSE,GSE_WSE,WLM_QA_DESC,WLM_DESC,WLM_ACC_DESC,WLM_ORG_ID,WLM_ORG_NAME,MSMT_CMT,COOP_AGENCY_ORG_ID,COOP_ORG_NAME
38684,365880N1202435W002,991314,2009-10-15T00:00:00Z,174.12,173.12,0,7,167.12,7,6,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,5100,Westlands Water District
38684,365880N1202435W002,991313,2009-05-18T00:00:00Z,174.12,173.12,0,16.6,157.52,16.6,15.6,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,5100,Westlands Water District
38684,365880N1202435W002,991312,2008-10-28T00:00:00Z,174.12,173.12,0,4,170.12,4,3,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,5100,Westlands Water District
38684,365880N1202435W002,991311,2008-05-08T00:00:00Z,174.12,173.12,0,1.8,172.32,1.8,0.8,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,5100,Westlands Water District
38684,365880N1202435W002,991310,2007-10-01T00:00:00Z,174.12,173.12,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,5100,Westlands Water District
38684,365880N1202435W002,991309,2007-04-01T00:00:00Z,174.12,173.12,0,13.9,160.22,13.9,12.9,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,5100,Westlands Water District
38684,365880N1202435W002,991308,2006-10-01T00:00:00Z,174.12,173.12,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,5100,Westlands Water District
38684,365880N1202435W002,991307,2006-04-01T00:00:00Z,174.12,173.12,0,11.1,163.02,11.1,10.1,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,5100,Westlands Water District
38684,365880N1202435W002,991306,2005-04-01T00:00:00Z,174.12,173.12,0,8.56,165.56,8.56,7.56,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,5100,Westlands Water District
38684,365880N1202435W002,991305,2004-10-01T00:00:00Z,174.12,173.12,NA,NA,NA,NA,NA,Special/Other,NA,NA,1,Department of Water Resources,NA,5100,Westlands Water District
38684,365880N1202435W002,991304,2004-04-01T00:00:00Z,174.12,173.12,0,11.8,162.32,11.8,10.8,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,5100,Westlands Water District
