STN_ID,SITE_CODE,WLM_ID,MSMT_DATE,WLM_RPE,WLM_GSE,RDNG_WS,RDNG_RP,WSE,RPE_WSE,GSE_WSE,WLM_QA_DESC,WLM_DESC,WLM_ACC_DESC,WLM_ORG_ID,WLM_ORG_NAME,MSMT_CMT,COOP_AGENCY_ORG_ID,COOP_ORG_NAME
30811,373155N1206691W001,1466847,1979-10-01T00:00:00Z,119.43,119.43,0,3.2,116.23,3.2,3.2,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,778,Merced Irrigation District
30811,373155N1206691W001,1466846,1979-02-01T00:00:00Z,119.43,119.43,0,3.7,115.73,3.7,3.7,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,778,Merced Irrigation District
30811,373155N1206691W001,1466845,1978-10-01T00:00:00Z,119.43,119.43,0,3.6,115.83,3.6,3.6,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,778,Merced Irrigation District
30811,373155N1206691W001,1466844,1978-02-03T00:00:00Z,119.43,119.43,0,13,106.43,13,13,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,778,Merced Irrigation District
30811,373155N1206691W001,1466843,1977-10-03T00:00:00Z,119.43,119.43,0,8.6,110.83,8.6,8.6,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,778,Merced Irrigation District
30811,373155N1206691W001,1466842,1977-01-28T00:00:00Z,119.43,119.43,0,6.9,112.53,6.9,6.9,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,778,Merced Irrigation District
30811,373155N1206691W001,1466841,1976-10-05T00:00:00Z,119.43,119.43,0,5.3,114.13,5.3,5.3,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,778,Merced Irrigation District
30811,373155N1206691W001,1466840,1976-02-02T00:00:00Z,119.43,119.43,0,9.9,109.53,9.9,9.9,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,778,Merced Irrigation District
30811,373155N1206691W001,1466839,1975-03-03T00:00:00Z,119.43,119.43,0,4.3,115.13,4.3,4.3,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,778,Merced Irrigation District
30811,373155N1206691W001,1466838,1974-03-01T00:00:00Z,119.43,119.43,0,4,115.43,4,4,NA,Unknown,Water level accuracy is unknown,1,Department of Water Resources,NA,778,Merced Irrigation District
